text,merged_lexicon
)wrxyh;,noun sg. emphatic
)bl,No data
h)y,preposition independent
kywN,conjunction
dm(yqr),conjunction | adverb
tbwry,verb pael
mytbr),verb ethpaal
hyny,preposition independent
)wrxh;,noun sg. emphatic
ky,conjunction
plygy,verb peal
bstm),preposition with pronominal suffix | noun sg. emphatic
