text,merged_lexicon
d)syq,conjunction | verb (h)aphel
xmr),noun sg. emphatic
bgw$t),preposition with pronominal suffix | noun sg. emphatic
wbt gw$t);,conjunction | noun sg. abs. or construct | noun sg. emphatic | noun
