text,merged_lexicon
lky,conjunction
"""b)",No data
"(lyh""",No data
lyxwl,verb peal
(lyh,preposition with pronominal suffix
""")yswr",No data
)tnN,No data
"lmpr("";",No data
)m',verb peal
r',No data
