text,merged_lexicon
r',No data
yn)y,No data
br',No data
y$m()l,No data
xl$;,verb peal
()l,verb peal
lgbyh,preposition with pronominal suffix
r',No data
$m(wN,No data
bN,No data
zyrw?d?,No data
