text,merged_lexicon
lmkx?l?,preposition proclitic | verb peal
(yn),noun sg. emphatic
b$bt);,preposition with pronominal suffix | noun sg. emphatic
)m',verb peal
lhw,preposition proclitic
rb,noun sg. emphatic
$mw)l,No data
br,noun sg. abs. or construct
yhwdh;,No data
m)N,preposition independent
dcyyt,conjunction
lyh,preposition
lrb,preposition proclitic | noun sg. emphatic
yhwd',No data
mxyl,verb (h)aphel
