text,merged_lexicon
xT)yh,noun sg. emphatic
)ym),verb peal
l);,adverb
^crykh^;,adjective singular absolute or construct
w)y,conjunction | conjunction
ktb,verb peal
rxmn),noun sg. emphatic
"""cbwr""",No data
m$wM,conjunction
