text,merged_lexicon
T(m',noun sg. emphatic
l),adverb
tny,verb peal
"""(ydyhN"";",No data
)m',verb peal
lK;,preposition with pronominal suffix
tbr),noun sg. emphatic
(dyP;,adjective singular absolute or construct
wm)N,conjunction | preposition independent
dtny,conjunction | verb peal
"""(ydyhN"";",No data
m)y,preposition independent
T(m',noun sg. emphatic
