text,merged_lexicon
qybwry;,noun sg. emphatic
)mrw,verb peal
lyh;,preposition
)ym),verb peal
lN;,preposition with pronominal suffix
hy,P
d$ty),conjunction | noun sg. emphatic
why,conjunction | preposition independent
d(rb);,preposition | noun sg. emphatic
