text,merged_lexicon
bry$);,preposition with pronominal suffix | noun sg. emphatic
whdr,conjunction | verb peal
"""m$pT",No data
(mw,No data
"y$r)l""",No data
bsyp);,preposition with pronominal suffix | noun sg. emphatic
m)y,preposition independent
T(';,noun sg. emphatic
