text,merged_lexicon
"""drK",No data
")y$wt""",No data
dwmy),verb peal
"""xtnwt"";",No data
w)tw,conjunction | verb peal
)ynhw,preposition independent
wgzwr,conjunction | verb peal
)py',conjunction
"""drK",No data
"znwt""",No data
