text,merged_lexicon
)mry';,verb peal
kywN,conjunction
d)m',conjunction | verb peal
mr;,noun sg. emphatic
""")myrty",No data
lgbwh,No data
kmsyrty,No data
"lhdywT"";",No data
km)N,conjunction
d)qrbty',conjunction | verb (h)aphel
