text,merged_lexicon
rm),verb peal
bhw,preposition with pronominal suffix
xmr),noun sg. emphatic
w)hdrynhw,conjunction | verb (h)aphel
nyhlyhw,preposition
l)ltr;,adverb
)tw,verb peal
