text,merged_lexicon
bTlwpxy,preposition with pronominal suffix | noun pl. emphatic
wxl),conjunction | noun sg. emphatic
kwly (lm),noun pl. construct | noun sg. emphatic
l),adverb
plygy,verb peal
d)syr;,conjunction | adjective singular absolute or construct
