text,merged_lexicon
l)ltr,adverb
hwy,verb peal
gyT',noun sg. emphatic
dh),conjunction | I01
l),adverb
)ty;,verb peal
)w,conjunction
dlm),conjunction
"""l)xr",No data
$nyM,No data
"($r""",No data
