text,merged_lexicon
q)m',verb peal
lhw;,preposition
ldydy,preposition with pronominal suffix
"""zh",No data
wzh,No data
gwrM,No data
"mwtr;""",No data
)l),conjunction
ldydkw,preposition with pronominal suffix
