text,merged_lexicon
w(yyl,conjunction | verb pael
"""xtykt",No data
dg,No data
$)yN,No data
bw,No data
symN;,No data
xtykt,No data
"dg""",No data
hynw,preposition independent
"""b$r"";",No data
