text,merged_lexicon
)l(zr,No data
w$r);,conjunction | verb peal
wl),conjunction | adverb
yd(n),verb peal
)y,conjunction
m$w',conjunction
dsbr,conjunction | verb peal
lh,preposition with pronominal suffix
