text,merged_lexicon
"""mk$wl"";",No data
hk),adverb
bm)y,preposition with pronominal suffix | preposition independent
(sy';,verb peal
dq)y,conjunction | verb peal
btry,preposition with pronominal suffix | numeral singular determined
(bry nhr);,noun sg. abs. or construct | noun sg. emphatic
dyq),adjective singular absolute or construct
