text,merged_lexicon
wmn),conjunction | adverb
lN,preposition with pronominal suffix
dm)N,conjunction | preposition independent
dx$yb,conjunction | adjective singular absolute or construct
(yyl,verb peal
bry$';,p32 | noun sg. emphatic
