text,merged_lexicon
)yql(,verb ethpeel
rb,noun sg. emphatic
hwn),No data
bryh,noun sg. emphatic
drb,preposition | noun sg. emphatic
nxmN,No data
lmxwz);,preposition proclitic
)m',verb peal
ly',preposition proclitic
