text,merged_lexicon
lmymr;,preposition with pronominal suffix | verb peal
h)y,preposition independent
$Tr),noun sg. emphatic
"""$Tr",No data
"m)wxr""",No data
hw);,preposition independent
w(d,conjunction | preposition independent
