text,merged_lexicon
ky,conjunction
)t)y,verb peal
lswr),preposition proclitic
)$kxtyh,verb peal
lrbh,preposition proclitic
br,noun sg. abs. or construct
yrmyh,No data
dytyb,conjunction | verb peal
wq)m';,conjunction | verb peal
