text,merged_lexicon
r',No data
yrmyh,No data
)yql(,verb ethpeel
lskwt);,preposition proclitic
xz),verb peal
hhw),preposition independent
xmr),noun sg. emphatic
dmzgy,conjunction | verb peal
lyh,preposition
