text,merged_lexicon
km)N,P
q)rw,verb peal
prs)y,adjective plural determined
lspr),preposition proclitic | noun sg. emphatic
dbyr;,noun sg. abs. or construct
mhk);,preposition | adverb
"""w$M",No data
dbyr,No data
lpnyM,No data
"qrytspr"";",No data
