text,merged_lexicon
tw;,X
)ymr;,verb peal
)ytrmwyy,verb ethpeel
)ytrmy,verb ethpeel
lh;,preposition with pronominal suffix
hhw),preposition independent
pwlmws,noun sg. abs. or construct
