text,merged_lexicon
prqy,noun pl. emphatic
hww;,verb peal
w)nN,conjunction | preposition independent
xm$',numeral singular determined
tnN,preposition independent
wl),conjunction | adverb
yd(y',verb peal
m)y,preposition independent
