text,merged_lexicon
"""rw(h",No data
mtyr),No data
wmyrtt;,conjunction | verb ethpeel
)ynhw,preposition independent
dbhddy,conjunction | preposition with pronominal suffix | preposition independent
yd(y,verb peal
myrtty;,verb ethpeel
)nN,preposition independent
