text,merged_lexicon
"""mb(l",No data
"hbyt""",No data
zbwN;,verb peal
wkl,conjunction | noun sg. abs. or construct
xd,numeral singular absolute or construct
wxd,conjunction | numeral singular absolute or construct
sbr;,verb peal
xbr)y,noun sg. emphatic
mtgr),verb ethpeel
