text,merged_lexicon
wh)y,conjunction | preposition independent
"""prh",No data
"hw)yl""",No data
wpsyl,conjunction | verb peal
bh,preposition with pronominal suffix
mwm);,noun sg. emphatic
"""dbr",No data
(rwh,No data
