text,merged_lexicon
lh,preposition with pronominal suffix
rb,noun sg. emphatic
$ymy,No data
mnhrd();,preposition
wmy,conjunction | conjunction
m)ys;,adjective singular absolute or construct
"""whl)",No data
(wlh,No data
(l,No data
$wlxN,No data
"mlkyM""",No data
hw);,preposition independent
