text,merged_lexicon
zyyr);,noun sg. emphatic
rb,noun sg. emphatic
pp),No data
$ry;,adjective singular absolute or construct
rb,noun sg. emphatic
)$y;,No data
w)ytym),conjunction | verb peal
rb,noun sg. emphatic
