text,merged_lexicon
"""$)lh",No data
"w$kyrwt;""",No data
spsyr),noun sg. emphatic
kywN,conjunction
"""dlpy""",No data
$(tyh,noun sg. emphatic
hw),preposition independent
l),adverb
