text,merged_lexicon
)l(zr,No data
bN,No data
prT);,No data
)mrw,verb peal
lyh;,preposition
m)y,preposition independent
T(m),noun sg. emphatic
tnyt;,verb peal
wm)y,conjunction | preposition independent
T(m',noun sg. emphatic
gnbt;,verb peal
