text,merged_lexicon
)ty,verb peal
mby mdr$),preposition | noun
mby rb;,noun sg. abs. or construct
hwh,verb peal
mn$q,preposition | verb pael
l)xtyh,preposition proclitic | noun sg. emphatic
)by ydyhy;,preposition | noun pl. emphatic
