text,merged_lexicon
kl,noun sg. abs. or construct
tltyN,numeral plural absolute
ywmyN;,noun pl. absolute
byN,preposition independent
d)m',conjunction | verb peal
lyh;,preposition
mxmt,preposition
hlwl';,noun sg. emphatic
