text,merged_lexicon
htM,adverb
l),adverb
)$tm$,verb ethpeel
bhw,preposition with pronominal suffix
"""lgbwh"";",No data
hk),adverb
kywN,conjunction
d)$tm',conjunction | verb ethpeel
bhw,preposition with pronominal suffix
