text,merged_lexicon
d$yp),preposition | verb peal
lyh,preposition
"""ldd",No data
"bsM""",No data
m)br)y;,adverb
""")bl",No data
"myldt""",No data
dqmh,conjunction | verb peal
bynyhy;,preposition with pronominal suffix
