text,merged_lexicon
w)py',conjunction | conjunction
lm)N,preposition proclitic | preposition independent
d)m';,conjunction | verb peal
""")yN",No data
(wbdy',No data
"l$bryM"";",No data
hny,preposition independent
myly,noun pl. emphatic
"""('z""",No data
dl)w,conjunction | adverb
hyny,preposition independent
