text,merged_lexicon
xyy;,noun pl. emphatic
knypw,verb peal
kwly (lm),noun pl. construct | noun sg. emphatic
w)tw,conjunction | verb peal
lgbyh;,preposition with pronominal suffix
)mrw,verb peal
