text,merged_lexicon
m$kx,verb peal
lh,preposition with pronominal suffix
plx,verb peal
lh;,preposition with pronominal suffix
w)y,conjunction | conjunction
"""y$r)l""",No data
m$kx,verb peal
lh;,preposition with pronominal suffix
