text,merged_lexicon
hk),adverb
bm)y,preposition with pronominal suffix | preposition independent
(sy';,verb peal
kgwN,conjunction
d)yty),conjunction | verb (h)aphel
"""(cyM""",No data
m(lm),noun
"""wqnnh",No data
"bhN"";",No data
