text,merged_lexicon
"""klyM""",No data
l),adverb
q),adverb
myb(y),verb ethpeel
lyh;,preposition
dkywN,conjunction | conjunction
d)yt,conjunction | V
lhw,preposition
"""Thrh",No data
bmqwh,No data
"Twm)h""",No data
nmy,adverb
bTlh;,verb peal
ky,conjunction
q),adverb
myb(y),verb ethpeel
