text,merged_lexicon
lqmyh,preposition with pronominal suffix
drbh,preposition
br,noun sg. abs. or construct
)bwh;,No data
)m',verb peal
lhw;,preposition
zylw,verb peal
wzbynw,conjunction | verb pael
