text,merged_lexicon
d)yt,conjunction | V
ly',preposition proclitic
s{y}<w>sy),noun sg. emphatic
by$),adjective singular absolute or construct
brxmyh,preposition with pronominal suffix | noun sg. emphatic
msyq,verb (h)aphel
lyh;,preposition
l),adverb
hwh,verb peal
bydyh;,preposition with pronominal suffix | noun pl. emphatic
