text,merged_lexicon
gbr);,noun sg. emphatic
)mrw,verb peal
lyh;,preposition
tyb,verb peal
w)$qyyN;,conjunction | verb (h)aphel
lbtr,preposition independent
drm),conjunction | verb peal
