text,merged_lexicon
lbcrh;,preposition proclitic
xz),verb peal
"""y$r)l""",No data
dq),conjunction | adverb
)kly,verb peal
pyry,noun pl. emphatic
dl),conjunction | adverb
my($',V
w)sr,conjunction | verb peal
lhw;,preposition
