text,merged_lexicon
gbr),noun sg. emphatic
dhwh,conjunction | verb peal
q)m';,verb peal
bTy bTy;,noun sg. abs. or construct
)m',verb peal
)np$yh;,noun sg. emphatic
mdq)m',verb peal
bTy bTy;,noun sg. abs. or construct
$'m,verb peal
"""dbr",No data
"Tm)""",No data
hw),preposition independent
