text,merged_lexicon
byh,preposition with pronominal suffix
cmxy,noun pl. emphatic
w$ryyh;,conjunction | verb peal
rb,noun sg. emphatic
)$y,No data
)yql(,verb ethpeel
lhhw),preposition proclitic | preposition independent
)tr);,noun sg. emphatic
)ytw,verb (h)aphel
lqmy',preposition with pronominal suffix
hhw),preposition independent
myn),noun sg. emphatic
