text,merged_lexicon
h),I01
kyyby,verb peal
lyh,preposition with pronominal suffix
Twb),noun sg. emphatic
$pyr,adjective singular absolute or construct
dmy;,verb peal
wdlm),conjunction | conjunction
tn),noun sg. emphatic
h^y^k),adverb
