text,merged_lexicon
mplyg,verb (h)aphel
lh,preposition with pronominal suffix
lspynt),preposition proclitic | noun sg. emphatic
w(byd,conjunction | verb peal
m)y,preposition independent
db(y;,conjunction | verb peal
w)y,conjunction | conjunction
