text,merged_lexicon
wh),conjunction | I01
q),adverb
mwrx,V
lyh;,preposition
bxdt);,preposition with pronominal suffix | adjective singular determined
wh),conjunction | I01
q),adverb
ng(,verb peal
byh;,preposition with pronominal suffix
bnTl);,preposition with pronominal suffix | noun sg. emphatic
