text,merged_lexicon
wnqyT,conjunction | verb peal
lyh,preposition with pronominal suffix
(yl),noun sg. emphatic
w)m';,conjunction | verb peal
ky hyky,conjunction
dl),conjunction | adverb
tyxwt,verb peal
xywt),noun sg. emphatic
