text,merged_lexicon
lyh,preposition
"""($h;""",No data
)yN;,interjection
hky,X
nmy;,adverb
wrb,conjunction | noun sg. emphatic
hmnwn),No data
m$wM,preposition independent
"""Twm)h",No data
"y$nh""",No data
q),adverb
myb(y),verb ethpeel
lyh;,preposition
