text,merged_lexicon
bpq();,preposition with pronominal suffix | noun sg. emphatic
)wry,verb (h)aphel
lyh;,preposition
w)mry,conjunction | verb peal
lh,preposition with pronominal suffix
r',No data
)sy;,No data
m)y,preposition independent
)wry,verb (h)aphel
lyh;,preposition
