text,merged_lexicon
h),I01
)rb(yN,numeral plural absolute
$nyN,noun pl. absolute
dnpq,conjunction | verb peal
h)y,preposition independent
(wbd),noun sg. emphatic
mmcryM;,preposition
wrbh,conjunction
