text,merged_lexicon
lh,preposition with pronominal suffix
"""mm($r"";",No data
)y,conjunction
hky,X
"""btyM""",No data
nmy;,adverb
xd),numeral singular absolute or construct
m$wM,preposition independent
"""xnyyh",No data
"bqrq(""",No data
