text,merged_lexicon
bgwlpy,preposition with pronominal suffix | noun
xyw)ry;,adjective plural determined
wmyycy,conjunction | verb peal
lhw,preposition
lxmry',preposition proclitic | noun sg. emphatic
wmtbry,conjunction | verb pael
