text,merged_lexicon
"""lgbwh;""",No data
l)w,adverb
)wrx )r(),noun sg. emphatic
l)$tmw$y,preposition with pronominal suffix | verb ethpaal
bhw,preposition with pronominal suffix
"""hdywT"";",No data
