text,merged_lexicon
hny,preposition independent
myly,noun pl. emphatic
bsbr);,preposition with pronominal suffix | noun sg. emphatic
)bl,No data
bgmr),preposition with pronominal suffix | noun sg. emphatic
mxd,numeral singular absolute or construct
rbh,noun sg. emphatic
m(ly;,adjective singular absolute or construct
ky hyky,conjunction
