text,merged_lexicon
h)ydn',adverb
m)N,preposition independent
nTrh;,verb peal
)m',verb peal
lyh;,preposition
w(d,conjunction | preposition independent
h)ydn),adverb
lm)y,preposition proclitic | preposition independent
nyxw$,verb peal
lh;,preposition with pronominal suffix
)y,conjunction
m$wM,preposition independent
