text,merged_lexicon
m(yynt,verb pael
bhw,preposition with pronominal suffix
^try^,numeral singular determined
)lp{{)}}^y^,numeral plural determined
wprT),conjunction | noun sg. emphatic
dxd,preposition | numeral singular absolute or construct
)lp),numeral singular absolute or construct
hw),preposition independent
dhww,conjunction | verb peal
..;,No data
