text,merged_lexicon
)$y,No data
$ry;,verb peal
)y,conjunction
$ty,verb peal
bhw,preposition with pronominal suffix
"""gwy;",No data
bp(M,No data
"r)$wnh""",No data
kwly (lm),noun pl. construct | noun sg. emphatic
l),adverb
plygy,verb peal
d)syr;,conjunction | adjective singular absolute or construct
