text,merged_lexicon
lr',preposition proclitic
ywsy,No data
br',No data
yhwdh;,No data
wdr',conjunction | conjunction
ywsy,No data
br',No data
yhwdh,No data
lrbnN;,preposition proclitic | noun
m)N,preposition independent
qtny,verb peal
