text,merged_lexicon
yhbyt,verb peal
mks)y,noun sg. emphatic
xlpyt,verb peal
w(bryt;,conjunction | verb peal
ky,conjunction
q),adverb
$dw,verb peal
lyh,preposition with pronominal suffix
)m';,verb peal
nks)y,noun pl. emphatic
lr',preposition proclitic
(qyb),No data
"""wxbyryw"";",No data
npq,verb peal
r',No data
(qyb),No data
wdr$;,conjunction | verb peal
